ID;Active (0/1);Nombre/ Descripción corta;Categories (x,y,z...); Price tax included;Tax rules ID;Precio al por mayor;On sale;Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Fabricante;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Cantidad;Minimal quantity;Visible en;Additional shipping cost;Unit for the unit price;Unit price;Descripción corta;Descripción;Tags;Meta-título;Meta palabras clave;Meta descripción;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Estado;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
52;1;MINERAL GLASS EARRING;;36,95;4;14,95;1;;;;;D0084   AZ PE1 ;;;;;;;;;;;28;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0084-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
53;1;MINERAL GLASS EARRING;;36,95;4;14,95;1;;;;;D0084   M  PE1 ;;;;;;;;;;;8;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0084-M-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
54;1;MINERAL GLASS EARRING;;36,95;4;14,95;1;;;;;D0084   R  PE1 ;;;;;;;;;;;20;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0084-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
55;1;MINERAL GLASS EARRING;;29,95;4;12,95;1;;;;;D0085   M  PE1 ;;;;;;;;;;;4;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0085-M-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
56;1;MINERAL GLASS EARRING;;29,95;4;12,95;1;;;;;D0085   R  PE1 ;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0085-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
57;1;MINERAL GLASS EARRING;;29,95;4;12,95;1;;;;;D0085   V  PE1 ;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0085-V-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
58;1;MINERAL GLASS PENDANT;;23,95;4;9,95;1;;;;;D0086   AZ CG1 ;;;;;;;;;;;31;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-AZ-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
59;1;MINERAL GLASS EARRING;;46,95;4;19,95;1;;;;;D0086   AZ PE1 ;;;;;;;;;;;13;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
60;1;MINERAL GLASS EARRING;;46,95;4;19,95;1;;;;;D0086   F  PE1 ;;;;;;;;;;;22;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-F-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
61;1;MINERAL GLASS PENDANT;;23,95;4;9,95;1;;;;;D0086   M  CG1 ;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-M-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
62;1;MINERAL GLASS EARRING;;46,95;4;19,95;1;;;;;D0086   M  PE1 ;;;;;;;;;;;9;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-M-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
63;1;MINERAL GLASS PENDANT;;23,95;4;9,95;1;;;;;D0086   R  CG1 ;;;;;;;;;;;34;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-R-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
64;1;MINERAL GLASS EARRING;;46,95;4;19,95;1;;;;;D0086   R  PE1 ;;;;;;;;;;;26;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0086-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
65;1;MINERAL GLASS RING;;36,95;4;15,65;1;;;;;D0087   F  A1  ;;;;;;;;;;;23;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-F-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
66;1;MINERAL GLASS EARRING;;45,95;4;18,95;1;;;;;D0087   F  PE1 ;;;;;;;;;;;15;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-F-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
67;1;MINERAL GLASS RING;;36,95;4;15,65;1;;;;;D0087   L  A1  ;;;;;;;;;;;25;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-L-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
68;1;MINERAL GLASS EARRING;;45,95;4;18,95;1;;;;;D0087   L  PE1 ;;;;;;;;;;;22;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-L-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
69;1;MINERAL GLASS RING;;36,95;4;15,65;1;;;;;D0087   R  A1  ;;;;;;;;;;;12;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-R-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
70;1;MINERAL GLASS EARRING;;45,95;4;18,95;1;;;;;D0087   R  PE1 ;;;;;;;;;;;1;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
71;1;MINERAL GLASS RING;;36,95;4;15,65;1;;;;;D0087   V  A1  ;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-V-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
72;1;MINERAL GLASS EARRING;;45,95;4;18,95;1;;;;;D0087   V  PE1 ;;;;;;;;;;;1;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0087-V-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
73;1;MINERAL GLASS NECKLACE;;59,95;4;28,95;1;;;;;D0088   AZ COL1;;;;;;;;;;;9;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-AZ-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
74;1;MINERAL GLASS EARRING;;32,95;4;13,95;1;;;;;D0088   AZ PE1 ;;;;;;;;;;;15;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
75;1;MINERAL GLASS BRACELET;;49,95;4;26,95;1;;;;;D0088   AZ PUL1;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
76;1;MINERAL GLASS NECKLACE;;59,95;4;28,95;1;;;;;D0088   BL COL1;;;;;;;;;;;6;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-BL-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
77;1;MINERAL GLASS EARRING;;32,95;4;13,95;1;;;;;D0088   BL PE1 ;;;;;;;;;;;19;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-BL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
78;1;MINERAL GLASS BRACELET;;49,95;4;26,95;1;;;;;D0088   BL PUL1;;;;;;;;;;;18;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0088-BL-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
79;1;MINERAL GLASS RING;;39,95;4;16,95;1;;;;;D0089   AZ A1  ;;;;;;;;;;;10;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0089-AZ-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
80;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0089   AZ PE1 ;;;;;;;;;;;20;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0089-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
81;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0089   BL PE1 ;;;;;;;;;;;5;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0089-BL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
82;1;MINERAL GLASS RING;;39,95;4;16,95;1;;;;;D0089   R  A1  ;;;;;;;;;;;7;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0089-R-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
83;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0089   R  PE1 ;;;;;;;;;;;14;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0089-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
84;1;MINERAL GLASS RING;;37,95;4;15,95;1;;;;;D0090   BL A1  ;;;;;;;;;;;4;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0090-BL-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
85;1;MINERAL GLASS NECKLACE;;39,95;4;16,95;1;;;;;D0090   BL COL1;;;;;;;;;;;3;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0090-BL-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
86;1;MINERAL GLASS EARRING;;44,95;4;18,95;1;;;;;D0090   BL PE1 ;;;;;;;;;;;9;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0090-BL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
87;1;MINERAL GLASS PENDANT;;26,95;4;11,95;1;;;;;D0091   M  CG1 ;;;;;;;;;;;17;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0091-M-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
88;1;MINERAL GLASS EARRING;;49,95;4;22,95;1;;;;;D0091   M  PE1 ;;;;;;;;;;;15;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0091-M-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
89;1;MINERAL GLASS PENDANT;;26,95;4;11,95;1;;;;;D0091   R  CG1 ;;;;;;;;;;;30;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0091-R-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
90;1;MINERAL GLASS EARRING;;49,95;4;22,95;1;;;;;D0091   R  PE1 ;;;;;;;;;;;34;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0091-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
91;1;MINERAL GLASS PENDANT;;26,95;4;11,3;1;;;;;D0092   AZ CG1 ;;;;;;;;;;;28;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-AZ-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
92;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0092   AZ PE1 ;;;;;;;;;;;11;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
93;1;MINERAL GLASS PENDANT;;26,95;4;11,3;1;;;;;D0092   BL CG1 ;;;;;;;;;;;28;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-BL-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
94;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0092   BL PE1 ;;;;;;;;;;;26;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-BL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
95;1;MINERAL GLASS PENDANT;;26,95;4;11,3;1;;;;;D0092   R  CG1 ;;;;;;;;;;;30;1;both;6.00;;;<p>MINERAL GLASS PENDANT</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-PENDANT;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-R-CG1.jpg;1;;0;;1;1;0;Out of stock;1;;;
96;1;MINERAL GLASS EARRING;;49,95;4;21,95;1;;;;;D0092   R  PE1 ;;;;;;;;;;;17;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0092-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
97;1;MINERAL GLASS EARRING;;49,95;4;19,95;1;;;;;D0093   AZ PE1 ;;;;;;;;;;;3;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
98;1;MINERAL GLASS BRACELET;;53,95;4;23,95;1;;;;;D0093   AZ PUL1;;;;;;;;;;;14;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
99;1;MINERAL GLASS RING;;34,95;4;14,65;1;;;;;D0093   BL A1  ;;;;;;;;;;;12;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-BL-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
100;1;MINERAL GLASS EARRING;;46,95;4;19,95;1;;;;;D0093   BL PE1 ;;;;;;;;;;;27;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-BL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
101;1;MINERAL GLASS BRACELET;;53,95;4;23,95;1;;;;;D0093   BL PUL1;;;;;;;;;;;24;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-BL-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
102;1;MINERAL GLASS RING;;34,95;4;14,65;1;;;;;D0093   R  A1  ;;;;;;;;;;;14;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0093-R-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
